row_idx,tweet_id,text,half
94813,T0094814,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H1
17866,T0017867,The Constitution isn't a suggestion. I'll defend free speech and religious liberty against any government overreach.,H1
14716,T0014717,Join us Saturday at 5:30pm for a town hall in Newport! Doors open early — bring your questions.,H1
90774,T0090775,RT @CleanAirCoalition: Study: universal pre-K pays for itself within a decade. Pass it on.,H1
53766,T0053767,Not one more dime overseas until we take care of our own veterans here in NE.,H1
86910,T0086911,"I'll always back the blue. Our officers in CA deserve support, not defunding.",H1
68425,T0068426,Catch-and-release is over when I get to Washington. We need real deterrence at the border.,H1
55855,T0055856,Met with local business owners in Franklin today about what they need to grow and hire.,H1
17784,T0017785,RT @FaithAndFlagDaily: Border crossings surge again — where is the accountability?,H1
92542,T0092543,Childcare costs are crushing parents in MA. My plan caps costs and invests in providers.,H1
49896,T0049897,RT @TheDailyLedgerUS: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H1
77318,T0077319,RT @FaithAndFlagDaily: Border crossings surge again — where is the accountability?,H1
66051,T0066052,We can be good stewards of the land without strangling MD's energy workers with mandates.,H1
7752,T0007753,Big Pharma spends millions lobbying to keep prices high. I don't take their money — and I'll vote to negotiate prices.,H1
59379,T0059380,Our kids practice lockdown drills while Congress practices excuses. Enough. Pass red flag laws.,H1
26719,T0026720,RT @FreeMarketForum: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H1
97733,T0097734,Yard signs are IN. Swing by the Millbrook office and grab one this weekend!,H1
93038,T0093039,RT @CleanAirCoalition: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H1
94029,T0094030,"Family separation is a moral stain. We need humane, orderly immigration reform — not cruelty as policy.",H1
53584,T0053585,RT @LibertyLedger: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H1
31399,T0031400,Rode along with Oak Ridge officers last night. Grateful for what they do every shift.,H1
9885,T0009886,Honored to meet with veterans in Greenville today. We owe them more than words.,H1
48555,T0048556,Big Oil made record profits while your utility bill doubled. I'll end their subsidies.,H1
3558,T0003559,Rode along with Summit officers last night. Grateful for what they do every shift.,H1
44648,T0044649,Inflation is a tax on every family. Washington's reckless spending has to stop.,H1
66547,T0066548,RT @VotingRightsWatch: This map of clean-energy job growth should be front-page news.,H1
91139,T0091140,RT @TaxpayersFirstOrg: Border crossings surge again — where is the accountability?,H1
51337,T0051338,The radical Green agenda would crush NY jobs and spike your electric bill. I'll stop it.,H1
77662,T0077663,Small businesses in IL are drowning in red tape. I'll cut job-killing regulations on day one.,H1
27157,T0027158,Working families deserve a raise. I'll fight to lift the minimum wage and rein in corporate price gouging.,H1
66240,T0066241,"Clean energy jobs are the future, and FL can lead. I'll fight for wind, solar, and battery manufacturing here at home.",H1
100361,T0100362,Peace through strength. A strong military is the best guarantee our enemies stay in check.,H1
25000,T0025001,"Every family in IL deserves access to quality, affordable care. Full stop.",H1
49175,T0049176,RT @VotingRightsWatch: Study: universal pre-K pays for itself within a decade. Pass it on.,H1
83487,T0083488,RT @MainStreetMonitor: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H1
89746,T0089747,Protecting our air and water isn't radical — poisoning them for profit is.,H1
41069,T0041070,Filed our FEC report: best fundraising quarter yet. Thank you to every supporter.,H1
4571,T0004572,Met with local business owners in Madison Heights today about what they need to grow and hire.,H1
59160,T0059161,Filed our FEC report: best fundraising quarter yet. Thank you to every supporter.,H1
10359,T0010360,The Constitution isn't a suggestion. I'll defend free speech and religious liberty against any government overreach.,H1
74093,T0074094,Knocking doors in Summit with an incredible team of volunteers today. The energy is real!,H1
42818,T0042819,RT @FaithAndFlagDaily: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
24160,T0024161,RT @VotingRightsWatch: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H1
69714,T0069715,RT @GreenFutureFund: Turnout in this week's primaries beat 2018 levels in most counties.,H1
11063,T0011064,Met with local business owners in Franklin today about what they need to grow and hire.,H1
35328,T0035329,I am proudly pro-life and will always defend the unborn.,H1
33295,T0033296,RT @PatriotPressWire: Border crossings surge again — where is the accountability?,H1
75967,T0075968,RT @TheDailyLedgerUS: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
37943,T0037944,Dark money is drowning out AR voices. I support full disclosure of every political dollar.,H1
63679,T0063680,Working families deserve a raise. I'll fight to lift the minimum wage and rein in corporate price gouging.,H1
31755,T0031756,RT @WorkersUnitedHQ: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H1
19996,T0019997,RT @TheDailyLedgerUS: Study: universal pre-K pays for itself within a decade. Pass it on.,H1
67976,T0067977,RT @PublicSquareNews: Border crossings surge again — where is the accountability?,H1
91813,T0091814,"Happy Labor Day from our family to yours, GA!",H1
5958,T0005959,Visited the community health center in Riverton — grateful for the nurses and staff who keep it running.,H1
58365,T0058366,This issue is deeply personal for families across NJ. I'll always listen first.,H1
80137,T0080138,We can protect people with pre-existing conditions without a big-government takeover of medicine.,H1
46012,T0046013,"Real public safety means investing in communities — mental health response, youth programs, and accountable policing.",H1
89105,T0089106,RT @StatehouseWire: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H1
845,T0000846,Student debt is holding back a generation. I support relief and free community college.,H1
21892,T0021893,Rode along with Alton officers last night. Grateful for what they do every shift.,H1
89753,T0089754,RT @HeritageHorizon: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
55450,T0055451,"Phone bank tonight at 2pm! Grab a coffee and join us — training provided, no experience needed.",H1
32956,T0032957,RT @MainStreetMonitor: This map of clean-energy job growth should be front-page news.,H1
26827,T0026828,Dark money is drowning out ID voices. I support full disclosure of every political dollar.,H1
26058,T0026059,Parents — not bureaucrats — should decide what their kids learn. I'll fight for parental rights in every classroom.,H1
75854,T0075855,Small businesses in GA are drowning in red tape. I'll cut job-killing regulations on day one.,H1
101507,T0101508,Our immigration system has been broken for decades. Both parties share the blame — CA deserves solutions.,H1
26959,T0026960,Join us Saturday at 7pm for a town hall in Millbrook! Doors open early — bring your questions.,H1
25815,T0025816,This issue is deeply personal for families across CA. I'll always listen first.,H1
13059,T0013060,Join us Saturday at 2pm for a town hall in Springdale! Doors open early — bring your questions.,H1
39339,T0039340,Debate night. Watch live at 6pm and see the contrast for yourself.,H1
66937,T0066938,Protecting our air and water isn't radical — poisoning them for profit is.,H1
38169,T0038170,RT @FreeMarketForum: Turnout in this week's primaries beat 2018 levels in most counties.,H1
2416,T0002417,Talked supply chains and manufacturing with workers at the plant in Bremerton this morning.,H1
42184,T0042185,"Standing with our allies isn't weakness, it's strength. Alliances keep Americans safe.",H1
36855,T0036856,RT @HeritageHorizon: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
64151,T0064152,"Abortion is healthcare, and healthcare decisions belong to patients — not politicians.",H1
66514,T0066515,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H1
62253,T0062254,RT @GreenFutureFund: This map of clean-energy job growth should be front-page news.,H1
84963,T0084964,Secure the border. Period. I'll fund the wall and back our Border Patrol agents 100%.,H1
91595,T0091596,Debate night. Watch live at 10am and see the contrast for yourself.,H1
11643,T0011644,Healthcare is a human right. No one in ND should go bankrupt because they got sick.,H1
77121,T0077122,"Every family in OH deserves access to quality, affordable care. Full stop.",H1
10507,T0010508,Protecting our air and water isn't radical — poisoning them for profit is.,H1
84775,T0084776,RT @StatehouseWire: Debate schedule for the fall is out. Full calendar at the link.,H1
50340,T0050341,RT @TaxpayersFirstOrg: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H1
16683,T0016684,Stopped by Bremerton Elementary today. Our teachers are heroes — period.,H1
81675,T0081676,RT @CivicSignal: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
