bundle_id,candidate_id,rep,condition,n_tweets,small_bundle,tweet_ids
M2C0908,C0908,2,main,25,False,T0053826|T0010273|T0007835|T0094866|T0008711|T0037028|T0036549|T0031400|T0012264|T0076087|T0021963|T0002556|T0057700|T0049063|T0041831|T0084959|T0081711|T0011888|T0094824|T0093237|T0036476|T0005822|T0000663|T0025243|T0051782
M3C0004,C0004,3,main,25,False,T0047690|T0021232|T0028158|T0043494|T0057717|T0090063|T0055815|T0103169|T0020563|T0045880|T0026245|T0008426|T0070016|T0026563|T0014741|T0052182|T0088288|T0018051|T0012970|T0078041|T0046532|T0010172|T0015032|T0048343|T0032799
M3C0005,C0005,3,main,25,False,T0076449|T0030115|T0053635|T0067839|T0067640|T0098010|T0007888|T0081807|T0052994|T0063325|T0090889|T0074563|T0041039|T0057378|T0034309|T0027686|T0098107|T0070818|T0038576|T0054235|T0097372|T0092104|T0081804|T0009201|T0025407
M3C0006,C0006,3,main,25,False,T0050275|T0088273|T0022171|T0009969|T0023781|T0055063|T0096308|T0006975|T0069536|T0063645|T0028452|T0010797|T0074159|T0010921|T0025065|T0017465|T0062262|T0041328|T0065274|T0080511|T0005806|T0100535|T0017438|T0012837|T0003450
M3C0010,C0010,3,main,25,False,T0012789|T0081056|T0078017|T0078532|T0048205|T0024541|T0078400|T0061546|T0064007|T0010280|T0003840|T0060114|T0045061|T0078633|T0074943|T0009137|T0029043|T0070136|T0081355|T0080835|T0044363|T0010462|T0021470|T0074903|T0096003
M3C0011,C0011,3,main,25,False,T0066965|T0070021|T0077282|T0001268|T0036731|T0063971|T0044822|T0100815|T0102568|T0074931|T0074649|T0092963|T0096562|T0030783|T0006510|T0024200|T0054127|T0064288|T0081352|T0028746|T0086608|T0057126|T0097142|T0082666|T0016064
M3C0017,C0017,3,main,25,False,T0098494|T0044857|T0028033|T0000346|T0060974|T0069619|T0082487|T0091813|T0065931|T0079228|T0067785|T0058623|T0042857|T0076939|T0063053|T0063429|T0056131|T0099249|T0042377|T0071469|T0012736|T0096473|T0101270|T0086611|T0075505
M3C0040,C0040,3,main,25,False,T0069163|T0057894|T0101040|T0068855|T0095512|T0054366|T0015396|T0076396|T0058102|T0023201|T0052241|T0062372|T0054518|T0073419|T0032435|T0034096|T0003796|T0023274|T0086024|T0041989|T0033145|T0060946|T0073628|T0006618|T0086601
M3C0043,C0043,3,main,25,False,T0078497|T0014758|T0103505|T0087716|T0078059|T0007933|T0054973|T0081392|T0021185|T0044172|T0021099|T0025300|T0067121|T0020625|T0004113|T0012731|T0047830|T0031068|T0071881|T0013380|T0074245|T0067401|T0037457|T0000302|T0040997
M3C0046,C0046,3,main,25,False,T0059081|T0060080|T0045576|T0051654|T0008029|T0015416|T0098672|T0002432|T0027890|T0027425|T0025699|T0007497|T0091883|T0098614|T0089480|T0080019|T0036303|T0092617|T0047657|T0067332|T0089117|T0099164|T0100379|T0016032|T0025673
M3C0049,C0049,3,main,25,False,T0098789|T0001643|T0082865|T0023530|T0067410|T0021737|T0084064|T0098357|T0055781|T0020042|T0103298|T0052983|T0023257|T0033684|T0014527|T0021526|T0094958|T0016051|T0029322|T0010506|T0021976|T0090500|T0044675|T0093888|T0096041
M3C0050,C0050,3,main,25,False,T0062485|T0042455|T0009346|T0066183|T0069989|T0026773|T0033312|T0025343|T0097157|T0072496|T0045463|T0060713|T0016492|T0101660|T0007503|T0093409|T0061406|T0035545|T0000363|T0039820|T0049158|T0033567|T0068552|T0077196|T0023882
M3C0062,C0062,3,main,25,False,T0079235|T0066248|T0058997|T0052135|T0089953|T0056741|T0006301|T0033933|T0062151|T0027967|T0072828|T0010168|T0080810|T0066639|T0077786|T0055218|T0002698|T0096444|T0077162|T0075078|T0047542|T0067132|T0095030|T0074551|T0086282
M3C0066,C0066,3,main,25,False,T0049102|T0093816|T0058314|T0092279|T0082794|T0047584|T0091707|T0083500|T0016954|T0013260|T0022597|T0070994|T0039743|T0013712|T0059709|T0100941|T0063371|T0073466|T0064413|T0067970|T0008266|T0103595|T0089493|T0008190|T0032318
M3C0068,C0068,3,main,25,False,T0050116|T0025450|T0081029|T0068998|T0094412|T0043300|T0013022|T0041079|T0085854|T0093974|T0065953|T0013611|T0061776|T0051885|T0058271|T0081007|T0061563|T0088250|T0071205|T0008668|T0059285|T0003927|T0022810|T0035718|T0039048
M3C0072,C0072,3,main,25,False,T0081293|T0010622|T0092808|T0048638|T0040461|T0053615|T0069772|T0053322|T0061430|T0021746|T0083392|T0076237|T0075585|T0013817|T0072226|T0089528|T0031737|T0045912|T0053127|T0103831|T0029992|T0086744|T0003708|T0097445|T0008977
M3C0075,C0075,3,main,25,False,T0025758|T0007878|T0042077|T0082498|T0098579|T0058837|T0018296|T0081782|T0067619|T0022545|T0051323|T0014303|T0024695|T0016881|T0006981|T0019529|T0042771|T0063485|T0088437|T0093031|T0052824|T0050024|T0028304|T0101086|T0068408
M3C0085,C0085,3,main,20,True,T0019430|T0076081|T0049455|T0047052|T0077613|T0063258|T0013937|T0036351|T0066534|T0038130|T0030386|T0044077|T0078368|T0045051|T0048668|T0083432|T0096801|T0023282|T0049861|T0040528
M3C0088,C0088,3,main,22,True,T0056989|T0001051|T0072527|T0092199|T0099426|T0038236|T0037701|T0033668|T0068691|T0035465|T0026320|T0093566|T0017334|T0025374|T0069051|T0090871|T0011044|T0088222|T0089188|T0078243|T0064698|T0075583
M3C0089,C0089,3,main,25,False,T0089357|T0078051|T0044441|T0092252|T0035500|T0090031|T0014489|T0043066|T0001414|T0032642|T0005050|T0031369|T0054318|T0088783|T0079661|T0089394|T0055981|T0076162|T0028743|T0094548|T0060034|T0002208|T0018666|T0081517|T0100314
M3C0093,C0093,3,main,25,False,T0085070|T0073849|T0018300|T0092602|T0005540|T0062538|T0069353|T0056849|T0020381|T0036704|T0083126|T0018660|T0025750|T0053531|T0069072|T0090737|T0093749|T0082515|T0019007|T0102127|T0019923|T0023659|T0071581|T0093040|T0070347
M3C0101,C0101,3,main,9,True,T0046752|T0036274|T0021796|T0014973|T0037606|T0071688|T0100419|T0001969|T0011529
M3C0104,C0104,3,main,25,False,T0003213|T0080340|T0083053|T0081229|T0056556|T0046585|T0078077|T0044610|T0019088|T0009640|T0020412|T0007319|T0030502|T0020107|T0078782|T0088937|T0085560|T0067076|T0098161|T0066584|T0040482|T0045055|T0053782|T0059599|T0084184
M3C0107,C0107,3,main,25,False,T0076017|T0056329|T0032026|T0008701|T0007940|T0017187|T0038377|T0088888|T0096065|T0012755|T0077504|T0081280|T0084528|T0043440|T0072350|T0030671|T0068735|T0097046|T0060367|T0032374|T0019876|T0028832|T0104543|T0075035|T0047267
M3C0111,C0111,3,main,25,False,T0011466|T0104222|T0067520|T0064430|T0066019|T0009679|T0049311|T0012744|T0023181|T0036709|T0023578|T0002873|T0036346|T0004400|T0099384|T0055379|T0034628|T0102269|T0056868|T0014454|T0064329|T0087131|T0001894|T0051188|T0031102
M3C0134,C0134,3,main,25,False,T0050178|T0033147|T0011997|T0058161|T0086528|T0073527|T0090686|T0007126|T0009757|T0063586|T0034812|T0090710|T0051049|T0018013|T0044705|T0021613|T0039248|T0017437|T0013223|T0087211|T0044749|T0100716|T0076489|T0031074|T0020062
M3C0142,C0142,3,main,25,False,T0070881|T0086688|T0090192|T0015895|T0013080|T0046307|T0042149|T0007508|T0102699|T0031719|T0009328|T0034675|T0079888|T0062831|T0042507|T0017155|T0093428|T0057125|T0088612|T0005233|T0072606|T0032785|T0082864|T0019753|T0040526
M3C0144,C0144,3,main,25,False,T0061204|T0013486|T0002680|T0030134|T0071459|T0001926|T0024689|T0001767|T0080042|T0019249|T0063478|T0007695|T0086350|T0058582|T0096132|T0097249|T0025763|T0100625|T0091536|T0032480|T0000746|T0090522|T0030900|T0037605|T0018119
M3C0146,C0146,3,main,25,False,T0006560|T0090473|T0086722|T0057211|T0061854|T0030150|T0026348|T0095245|T0055664|T0065036|T0008396|T0053854|T0059330|T0027697|T0059794|T0053891|T0025711|T0093147|T0092669|T0023869|T0070741|T0013954|T0102382|T0064526|T0022337
M3C0155,C0155,3,main,25,False,T0032058|T0051623|T0018769|T0003153|T0034672|T0041642|T0046226|T0010487|T0032867|T0007720|T0062517|T0003588|T0042609|T0064196|T0088015|T0010514|T0057253|T0061041|T0006383|T0053808|T0054204|T0066857|T0049949|T0031708|T0065988
M3C0170,C0170,3,main,25,False,T0073293|T0095517|T0014052|T0091937|T0004539|T0084279|T0099235|T0030907|T0026761|T0030459|T0014344|T0085316|T0073660|T0037774|T0024348|T0050787|T0067419|T0081267|T0102042|T0048136|T0039507|T0030067|T0015542|T0008325|T0087646
M3C0174,C0174,3,main,25,False,T0003697|T0008956|T0007514|T0103570|T0074558|T0040706|T0049552|T0014688|T0069156|T0096434|T0097772|T0010122|T0050510|T0027367|T0054820|T0019081|T0045088|T0014242|T0070029|T0082809|T0046604|T0072266|T0085971|T0001682|T0058342
M3C0184,C0184,3,main,25,False,T0010974|T0035573|T0022306|T0026631|T0013504|T0049850|T0071326|T0068054|T0078724|T0048141|T0001351|T0038505|T0000187|T0007637|T0086711|T0076290|T0022811|T0102690|T0053455|T0001941|T0064830|T0098489|T0013703|T0014588|T0054231
M3C0192,C0192,3,main,25,False,T0077347|T0048016|T0091288|T0093990|T0099565|T0033603|T0042852|T0076892|T0047755|T0065196|T0003342|T0088624|T0031573|T0027152|T0051131|T0082804|T0041215|T0089797|T0017782|T0058116|T0067743|T0010093|T0097930|T0096017|T0078588
M3C0193,C0193,3,main,25,False,T0079726|T0040772|T0022532|T0103772|T0012794|T0024970|T0018950|T0090822|T0102565|T0021115|T0007438|T0011783|T0077033|T0012637|T0044094|T0086879|T0017509|T0069824|T0025406|T0103291|T0044174|T0021228|T0049572|T0014583|T0097456
M3C0196,C0196,3,main,25,False,T0069102|T0005213|T0082383|T0103741|T0003298|T0032703|T0048108|T0016367|T0011259|T0067909|T0084707|T0063527|T0045505|T0029459|T0045060|T0048663|T0094340|T0042065|T0055665|T0031202|T0028013|T0096968|T0055277|T0032104|T0007967
M3C0201,C0201,3,main,25,False,T0024581|T0054319|T0027604|T0028320|T0060583|T0036580|T0069760|T0090277|T0067160|T0101633|T0078667|T0067164|T0063148|T0104429|T0089107|T0097214|T0020193|T0043239|T0057200|T0091013|T0015718|T0067366|T0093519|T0080279|T0029153
M3C0209,C0209,3,main,20,True,T0064640|T0031681|T0086129|T0068997|T0048251|T0060574|T0085129|T0024432|T0082755|T0013618|T0045911|T0081237|T0021780|T0028007|T0003076|T0103970|T0037570|T0024410|T0082268|T0016863
M3C0226,C0226,3,main,25,False,T0029945|T0038227|T0026972|T0098549|T0087067|T0076374|T0094251|T0013350|T0086800|T0030705|T0043866|T0084514|T0031162|T0048923|T0019214|T0054378|T0033781|T0044003|T0042893|T0038410|T0038187|T0060735|T0020095|T0024525|T0001286
M3C0228,C0228,3,main,25,False,T0031733|T0001715|T0030457|T0080526|T0078827|T0030468|T0099579|T0052611|T0068253|T0043101|T0081762|T0032166|T0002785|T0022315|T0017493|T0051557|T0007367|T0022376|T0001345|T0063879|T0001063|T0054869|T0029148|T0051940|T0077211
M3C0237,C0237,3,main,25,False,T0027515|T0078246|T0009000|T0049309|T0023723|T0017558|T0005129|T0011861|T0013775|T0070215|T0100233|T0021126|T0017087|T0078739|T0079402|T0086916|T0039839|T0060274|T0076681|T0027488|T0014155|T0005789|T0044063|T0039826|T0059454
M3C0242,C0242,3,main,25,False,T0084757|T0005901|T0058503|T0066470|T0009428|T0058347|T0044872|T0038531|T0071918|T0011592|T0087463|T0083626|T0081831|T0080891|T0010857|T0020680|T0055051|T0044574|T0082322|T0101164|T0048135|T0024179|T0097806|T0073594|T0087626
M3C0244,C0244,3,main,25,False,T0100692|T0078789|T0028460|T0045400|T0046414|T0080909|T0102384|T0104075|T0060581|T0044630|T0039834|T0002731|T0038627|T0008673|T0057613|T0014279|T0069787|T0021288|T0089780|T0046244|T0094208|T0036190|T0016370|T0103236|T0082367
M3C0250,C0250,3,main,24,True,T0097877|T0088720|T0070495|T0009257|T0070172|T0098964|T0093727|T0014839|T0087060|T0101612|T0034374|T0043604|T0020366|T0025428|T0092106|T0053865|T0097978|T0097211|T0002689|T0031389|T0009066|T0019295|T0035413|T0032854
M3C0256,C0256,3,main,19,True,T0054986|T0059525|T0051647|T0019925|T0089204|T0070204|T0035225|T0065608|T0092303|T0063181|T0032027|T0093220|T0077946|T0040854|T0045716|T0102666|T0044283|T0022223|T0083154
M3C0258,C0258,3,main,16,True,T0077325|T0053478|T0082876|T0088216|T0056784|T0087996|T0031060|T0086144|T0074256|T0018907|T0027055|T0001617|T0038939|T0009831|T0006679|T0049420
M3C0263,C0263,3,main,25,False,T0025480|T0021766|T0050354|T0067858|T0042984|T0090580|T0039815|T0035824|T0055862|T0053855|T0014146|T0000714|T0053996|T0091678|T0037762|T0064821|T0050688|T0072457|T0054689|T0040146|T0020081|T0020676|T0066480|T0088947|T0043875
M3C0264,C0264,3,main,25,False,T0072056|T0066952|T0061893|T0001382|T0026653|T0053571|T0044743|T0018320|T0028131|T0074286|T0023494|T0084044|T0049660|T0034896|T0029543|T0100785|T0065555|T0013416|T0027313|T0068545|T0036185|T0025676|T0034801|T0026624|T0089932
M3C0265,C0265,3,main,25,False,T0067355|T0009398|T0050546|T0022743|T0037821|T0069042|T0009190|T0055642|T0057866|T0098638|T0007848|T0017681|T0094162|T0049366|T0067398|T0052602|T0023122|T0100589|T0026222|T0042293|T0027491|T0055162|T0087063|T0062432|T0099246
M3C0267,C0267,3,main,23,True,T0042755|T0078474|T0027192|T0046017|T0014469|T0071178|T0053868|T0048682|T0084916|T0082576|T0011892|T0045748|T0055085|T0038579|T0049873|T0084231|T0066760|T0094641|T0021634|T0071108|T0042780|T0003273|T0094049
M3C0277,C0277,3,main,25,False,T0074018|T0069363|T0060824|T0019978|T0017754|T0075002|T0103681|T0022643|T0099822|T0038527|T0022182|T0035922|T0103127|T0024132|T0095687|T0087596|T0067389|T0049115|T0083451|T0015834|T0036116|T0077231|T0024742|T0008465|T0058083
M3C0293,C0293,3,main,25,False,T0098510|T0045270|T0069711|T0053383|T0048267|T0101733|T0013382|T0007364|T0011822|T0020356|T0089430|T0011214|T0028437|T0043661|T0009362|T0089783|T0031712|T0004883|T0002332|T0076747|T0027800|T0099723|T0103079|T0007698|T0100360
M3C0294,C0294,3,main,25,False,T0067776|T0021498|T0087245|T0087033|T0101340|T0065549|T0019469|T0031653|T0027206|T0090085|T0101245|T0079831|T0050771|T0033489|T0054803|T0092360|T0020685|T0094463|T0099317|T0091061|T0088566|T0050736|T0000280|T0018106|T0043960
M3C0299,C0299,3,main,25,False,T0022296|T0098253|T0047551|T0068948|T0084127|T0082953|T0078503|T0032665|T0026068|T0005539|T0000631|T0050687|T0022637|T0000179|T0048606|T0082799|T0016930|T0051775|T0086161|T0051803|T0095894|T0033297|T0092614|T0058015|T0069701
M3C0305,C0305,3,main,25,False,T0021810|T0100253|T0103787|T0047389|T0074323|T0014213|T0087633|T0016262|T0016973|T0095760|T0074454|T0063793|T0092615|T0016664|T0009307|T0100499|T0033329|T0090432|T0039299|T0083869|T0054770|T0027502|T0068827|T0028222|T0009274
M3C0321,C0321,3,main,25,False,T0030016|T0050998|T0053229|T0075801|T0020451|T0008588|T0034385|T0040108|T0004323|T0099367|T0102857|T0043677|T0048086|T0081981|T0045922|T0019861|T0065644|T0041889|T0001853|T0067169|T0056776|T0007039|T0078232|T0035932|T0063408
M3C0324,C0324,3,main,11,True,T0034351|T0074311|T0017238|T0035917|T0049474|T0050610|T0021950|T0057136|T0002707|T0089911|T0092486
M3C0327,C0327,3,main,25,False,T0048804|T0067833|T0002207|T0055882|T0076599|T0043663|T0048733|T0083857|T0052510|T0089610|T0005743|T0045522|T0057735|T0024604|T0077667|T0080326|T0074800|T0095158|T0035423|T0084585|T0054228|T0035646|T0097054|T0053893|T0041521
M3C0330,C0330,3,main,25,False,T0055644|T0024346|T0000494|T0068411|T0087807|T0073880|T0095641|T0081654|T0071049|T0070470|T0043436|T0070317|T0004608|T0100287|T0053949|T0025082|T0000445|T0040037|T0068268|T0023893|T0102258|T0036382|T0048734|T0029144|T0075992
M3C0333,C0333,3,main,25,False,T0077724|T0005194|T0079391|T0029931|T0040267|T0008389|T0026983|T0001825|T0004488|T0028392|T0047983|T0092590|T0047807|T0089895|T0103465|T0089632|T0071465|T0056198|T0019584|T0082020|T0076064|T0083600|T0100228|T0093001|T0013293
M3C0338,C0338,3,main,25,False,T0080630|T0065449|T0073707|T0074000|T0044697|T0035296|T0053998|T0027834|T0019713|T0096173|T0082896|T0013268|T0031278|T0003814|T0045017|T0032191|T0046368|T0048461|T0093801|T0001745|T0085078|T0034113|T0047395|T0065959|T0011879
M3C0340,C0340,3,main,17,True,T0083637|T0082185|T0050683|T0069278|T0022728|T0039975|T0010409|T0031377|T0056871|T0011387|T0036386|T0033686|T0071960|T0100998|T0055430|T0101003|T0080512
M3C0343,C0343,3,main,25,False,T0058885|T0021869|T0067672|T0083031|T0064053|T0035673|T0026886|T0007483|T0044798|T0084968|T0103628|T0018982|T0101948|T0013665|T0103474|T0088257|T0064167|T0099608|T0099341|T0081452|T0055652|T0021898|T0083246|T0091911|T0027204
M3C0347,C0347,3,main,25,False,T0095347|T0093788|T0101800|T0029034|T0029309|T0066372|T0022480|T0060923|T0005623|T0075405|T0082937|T0090869|T0061635|T0045078|T0078888|T0031605|T0100656|T0095064|T0070049|T0039294|T0002957|T0021771|T0032475|T0002400|T0075918
M3C0357,C0357,3,main,25,False,T0077858|T0046266|T0063079|T0073276|T0017593|T0071095|T0057491|T0036527|T0080554|T0033314|T0012348|T0039250|T0003670|T0090631|T0086086|T0016169|T0085839|T0048825|T0093906|T0055556|T0000738|T0011128|T0081539|T0063575|T0072851
M3C0366,C0366,3,main,25,False,T0099372|T0077793|T0017105|T0015468|T0083047|T0067709|T0030994|T0051870|T0068067|T0017614|T0047924|T0054165|T0033585|T0059286|T0025388|T0066976|T0067871|T0018070|T0051299|T0059674|T0069522|T0052678|T0053221|T0043259|T0063146
M3C0371,C0371,3,main,25,False,T0056764|T0052181|T0059400|T0064039|T0033671|T0094270|T0069083|T0039451|T0003232|T0057495|T0029675|T0000480|T0054256|T0002501|T0058213|T0101794|T0048779|T0085148|T0008533|T0049120|T0008786|T0074384|T0047635|T0049131|T0050343
M3C0376,C0376,3,main,25,False,T0056422|T0065750|T0048560|T0030760|T0095741|T0082722|T0021733|T0040163|T0080083|T0033065|T0075016|T0100510|T0076369|T0092683|T0085396|T0009263|T0029216|T0061077|T0027759|T0037013|T0096621|T0036018|T0098441|T0075438|T0021263
M3C0398,C0398,3,main,20,True,T0084451|T0080856|T0074354|T0028516|T0094669|T0028535|T0024614|T0029786|T0068818|T0052501|T0096129|T0023213|T0056344|T0044117|T0068753|T0020367|T0104413|T0044756|T0029907|T0081963
M3C0399,C0399,3,main,25,False,T0039858|T0035648|T0021108|T0089764|T0091578|T0023768|T0007673|T0103919|T0078200|T0067074|T0021719|T0077360|T0081523|T0059096|T0008171|T0083777|T0034650|T0054461|T0065213|T0024738|T0041569|T0009866|T0079628|T0004636|T0094808
M3C0412,C0412,3,main,25,False,T0018877|T0100952|T0006410|T0052173|T0069935|T0091124|T0061496|T0068781|T0002105|T0070573|T0021602|T0080855|T0048020|T0103076|T0020528|T0031762|T0059403|T0048786|T0076585|T0060864|T0060042|T0053423|T0033976|T0018548|T0016184
M3C0416,C0416,3,main,25,False,T0065812|T0071133|T0019943|T0007990|T0057884|T0057608|T0098923|T0030781|T0042522|T0031872|T0061001|T0049141|T0055319|T0080880|T0104337|T0078118|T0060199|T0068395|T0061721|T0008042|T0019599|T0001536|T0084418|T0078352|T0012902
M3C0417,C0417,3,main,25,False,T0057553|T0094439|T0023969|T0050945|T0026053|T0000809|T0029632|T0039016|T0100553|T0028595|T0087915|T0091093|T0018046|T0004335|T0003277|T0030863|T0104315|T0090198|T0083944|T0000660|T0007628|T0092749|T0025186|T0029419|T0038036
M3C0419,C0419,3,main,25,False,T0068809|T0103728|T0042550|T0060446|T0049265|T0027136|T0090178|T0050823|T0033990|T0099974|T0005158|T0008450|T0043262|T0061810|T0022298|T0035480|T0045386|T0039613|T0055970|T0030416|T0058325|T0013929|T0084419|T0006003|T0017258
M3C0420,C0420,3,main,25,False,T0087550|T0010656|T0057090|T0028146|T0091663|T0068069|T0030117|T0099357|T0100754|T0020393|T0068882|T0021477|T0044689|T0079481|T0062277|T0039167|T0067141|T0036057|T0062752|T0000161|T0082127|T0076505|T0009989|T0002917|T0089251
M3C0423,C0423,3,main,25,False,T0030925|T0007877|T0080890|T0102251|T0000985|T0103001|T0097952|T0073502|T0062778|T0065047|T0028788|T0010194|T0078487|T0022188|T0018410|T0064934|T0071449|T0038920|T0020562|T0026153|T0042959|T0018603|T0062878|T0048649|T0021070
M3C0428,C0428,3,main,25,False,T0051741|T0015289|T0052348|T0066155|T0007175|T0027521|T0022928|T0013118|T0082237|T0061405|T0011233|T0030816|T0005877|T0041967|T0050535|T0045291|T0064988|T0019563|T0101084|T0007654|T0042896|T0000592|T0049281|T0092147|T0010187
M3C0442,C0442,3,main,25,False,T0018373|T0072183|T0070777|T0088366|T0053806|T0056354|T0061078|T0033480|T0053296|T0021494|T0055433|T0008849|T0035323|T0022122|T0030247|T0104594|T0044846|T0064727|T0028978|T0002025|T0055743|T0099982|T0039181|T0090860|T0042389
M3C0445,C0445,3,main,25,False,T0090499|T0049849|T0017970|T0048720|T0071976|T0050200|T0061211|T0095556|T0094619|T0090177|T0098034|T0057705|T0025146|T0032417|T0030472|T0091048|T0071394|T0071969|T0009672|T0096836|T0012758|T0101993|T0098899|T0094179|T0096095
M3C0449,C0449,3,main,25,False,T0046772|T0005123|T0097876|T0042618|T0078256|T0035590|T0014942|T0038427|T0068475|T0060324|T0060090|T0036156|T0059778|T0045074|T0053767|T0070611|T0020301|T0031675|T0079570|T0078736|T0034004|T0086842|T0010116|T0026120|T0098244
M3C0450,C0450,3,main,25,False,T0010408|T0049537|T0031858|T0019127|T0064323|T0031038|T0070384|T0042587|T0075970|T0068086|T0067560|T0036942|T0078728|T0012954|T0066913|T0049084|T0049045|T0081419|T0102766|T0028644|T0092134|T0081742|T0075830|T0058686|T0042379
M3C0451,C0451,3,main,25,False,T0040305|T0068419|T0089984|T0022443|T0005370|T0074633|T0032966|T0009478|T0060821|T0063927|T0035606|T0077324|T0011733|T0012536|T0081653|T0104521|T0017639|T0063385|T0021390|T0099645|T0003891|T0060573|T0010328|T0024629|T0046205
M3C0456,C0456,3,main,25,False,T0095617|T0091111|T0051113|T0096392|T0075447|T0092281|T0061102|T0018642|T0067291|T0082090|T0104351|T0035054|T0049517|T0014623|T0089222|T0017092|T0006318|T0002319|T0064633|T0102671|T0003399|T0096625|T0084214|T0089854|T0072187
